,State,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024
10,AL,1097.5959724754518,1102.2926489693225,1100.560531,1129.0906143885916,1138.9014087881244,1158.2650327807726,1164.5554575186068,1164.903012,1188.6877617153675,1169.652846096822,1187.7968687804805,1205.306770053017,1187.9705899172848,1198.7179418095766,1193.7009103537011,1167.084711382758,1107.3174541492886,1106.607976957357,1121.7243520412026,1100.6422430840398,1109.7363270511507,1099.713244636515,1125.792712553488,1118.567679582174,1131.4665662299535,1124.8332108383106,1130.623373954151,1134.6389483604794,1135.7241176406303,1140.906037605963,1141.822065348955,1142.3285855199597,1142.985341438509,1128.3365781389414,1123.5702161132515,1122.5653470095783,1135.335286307409,1149.4893871131285,1152.6794632149072,1160.410174520722,1159.038556119913,1169.4781144948674,1169.9232888840943,1164.941634477576,1160.9266133182657,1160.96275559251,1174.7003318356342,1177.9919725445054,1184.5805198635403,1191.4326011693688,1195.790909436556,1196.7002390258308,1196.8125355422665,1202.9310146792045,1210.2235231356017,1215.0801891861113,1217.0320547306758,1213.828094647139,1212.3445721029054,1213.9426652958934,1218.0740516882988,1215.8250859233904,1225.337460591565,1227.3517856054802,1231.278122360294,1227.4885602656284,1244.529656650376,1266.0114797792075,1276.7520030021767,1279.3276200792964,1276.224053629834,1281.5350994593718,1285.153871870557,1291.8497814606949,1301.7579367943886,1309.4781963067217,1334.7256382157243,1355.1403591859223,1382.093163109222,1388.5525883905727,1394.4194107230603,1393.5756739413905,1397.117805750578,1416.4218227891083,1433.710963901718,1441.3361991268814,1436.4696687331614,1436.5159361272076,1455.5455173285802,1476.108024803318,1494.0297294006562,1510.4265555908212,1520.163455177287,1508.756903982797,1492.7923461308312,1480.5797003438877,1482.9733618706598,1495.998561106198,1504.7084384334703,1522.6750262732112,1527.266676,1549.2829705536335,1566.740844218862,1579.413610353301,1569.8267428470426,1561.183399432685,1555.8850114901445,1550.9231639096429,1549.1773107101656,1553.8526669538446,1574.6056109265412
11,AL,897.7456590646236,907.7317965,916.51154762458,919.5536841,926.7670106,929.6672785,940.2858762570064,962.982670802418,977.5881455681258,996.8508514,1015.8073234753044,1062.5527621438437,1064.949598710685,1067.4421422580417,1052.665617080168,1017.0214117070334,1016.1985537321556,1002.9904041556204,1010.8836940988996,989.0763169172786,989.6446753557286,968.0347568515268,974.9391351361644,961.2270885635868,992.1098223,1000.466573771904,1014.9008480569852,1003.2879166272328,1012.049846080814,1013.9214387753098,1021.94446374673,1024.3356687986488,1023.589011,1022.202544962583,1026.0657679326494,1016.182272800804,1028.3392682295928,1032.4050549798164,1061.7979360088084,1064.7792868496376,1070.0512060008032,1065.6801219475433,1069.1166306667335,1064.6971553342642,1063.7475397641083,1068.6079319783476,1071.9532352333365,1076.1550581516003,1079.2945545910843,1091.3839148041518,1098.5467991328192,1108.4650845417284,1114.984280194112,1132.8040020091696,1122.0561473516527,1120.726917291489,1107.6557711709356,1111.4431458237502,1114.1419344405572,1114.8060642700962,1124.626979701699,1125.330736001476,1124.67438088753,1116.7818826490875,1119.1865617019253,1129.780267570727,1138.2406489495654,1143.0867291966167,1142.0404805667986,1139.1322769492351,1147.4673136334784,1149.1776214462568,1161.1012996483846,1153.0830537506383,1163.3206121659634,1172.0889328202052,1178.3186986779417,1189.0492075889686,1202.4398816810756,1227.113850542304,1234.2276130053672,1255.989201,1258.3485509420975,1283.7788704551456,1271.594720911652,1266.2038925631437,1253.6349883252228,1258.4683507742072,1282.984611830152,1302.895008895166,1335.6645616159794,1350.1520080226328,1359.276172,1360.9524074219587,1349.360995888262,1336.5452322014005,1333.2967108086111,1345.565764336677,1368.139568884391,1372.7096807869068,1398.4903734806924,1410.944243206311,1443.6815512083172,1430.3236888737704,1435.1244238928716,1438.7821325036643,1458.1045983446347,1465.0746590895435,1444.7277020665706,1448.5293628958675,1450.3154140983088
12,AL,1177.085715190599,1183.8454161062282,1187.6851096969992,1199.281515364046,1216.7848582760446,1224.196116885893,1234.0340854500146,1210.0038556479933,1211.3252048133645,1211.9095326045442,1217.9248313460052,1205.306770053017,1216.5063056526378,1218.3743383810347,1200.2289292089124,1193.4733621128742,1149.108243992962,1138.8008658723286,1137.7830287530082,1136.6901612895238,1114.243176027073,1119.6491583341735,1125.792712553488,1106.1712177764412,1094.9120370558285,1080.4700815531803,1077.2300802133775,1084.524808482306,1100.3382222358907,1070.6600166730482,1091.327697985989,1090.3160497406193,1112.8371385518265,1133.969511557378,1134.1054744776702,1147.0357075099505,1141.9000022891978,1152.104750537903,1159.7013698939656,1174.8641906212388,1159.038556119913,1196.8106586742217,1207.5618114111282,1201.3874471115446,1233.709862566835,1229.8264524967788,1297.0227495923025,1379.353930782114,1384.146721654172,1392.46426038419,1384.9790527540715,1419.9015414582118,1438.1178861815574,1482.3829318068429,1479.5077221939955,1459.8417956231394,1413.5400487106522,1384.151131441036,1375.3818030414443,1341.888086,1318.2982715417318,1331.4680771594765,1328.6709097004407,1334.2195206847884,1340.8558145484271,1332.5947435714013,1348.9293861396732,1359.452199588627,1359.5758453314766,1362.1604854424943,1369.931102680155,1379.88635313524,1360.151051255724,1336.0855904891066,1322.6031265555962,1272.7108886257668,1204.387284708987,1127.4278722888153,1038.389297371218,976.5866557,972.5413654384164,979.1470702613271,955.1453914152094,942.3753836,954.2175206,960.5379888,958.5054578990188,972.3287668,989.664936549574,988.1037618347174,1001.9975133730072,1008.6505321689098,1017.3044492942906,1020.791272153014,1039.2239849638952,1045.2866789547113,1050.92226983133,1052.0777688663784,1079.3415390299026,1093.4417612637192,1106.261887969292,1089.4303952604068,1107.9579331323082,1102.5436697026869,1096.0061333109177,1103.132607991888,1122.3813000707291,1146.9707485835756,1131.3655801045206,1148.278231425683,1156.0694444444446
13,AL,1211.1651715349,1225.9956290039026,1235.7904238318315,1230.9202493907146,1228.2019717899432,1231.5991654301251,1233.7989040440077,1192.7952577548251,1192.270842316954,1187.1727093089291,1194.375961137289,1205.970913313928,1209.379365392783,1198.7179418095766,1193.9743868979497,1187.9746100045177,1156.680334460924,1182.8213072287465,1171.06077056379,1146.2164969390444,1163.458893147007,1152.2665813857732,1154.715565204806,1187.6753073378406,1214.9935071898765,1231.0605927818926,1246.022523,1250.978774022037,1269.7504482645977,1275.500682008937,1280.9852102820253,1264.4750364847648,1287.6953891310384,1286.917483858197,1292.403787093514,1291.243254694464,1306.664850045637,1308.764053343688,1315.702381794851,1339.3857051992968,1350.859537459815,1345.3846949065924,1349.2501353115574,1354.355791744284,1359.4600547387176,1352.4361337974794,1342.6517170529537,1327.024227201409,1330.6525662892657,1319.5814592614795,1346.0183937032466,1352.5117890993515,1378.0644853369677,1393.5923689971323,1381.4251694592378,1381.262950276044,1365.0289040650302,1360.2151648634697,1365.5081932889177,1367.7971242083204,1362.994388000263,1354.4096927441185,1369.1195834048117,1373.7716477087122,1382.726460649285,1358.5232622734748,1334.1151934075983,1322.4706145420323,1330.2574124961866,1288.199415213526,1294.9530596781071,1294.817974335646,1296.0227009263997,1272.6436022938892,1278.935237222969,1258.8377409411887,1223.1946417785343,1134.7809811409277,1086.8064995708512,1070.7926162241797,1053.0571591128034,1036.9770876350726,991.6078779029413,942.3753836,962.0549094172944,950.9390200559922,965.5901836714004,974.892860714678,978.7204057767432,980.8719011,983.410799278496,975.675286904746,988.3430369,966.1615896365528,961.1477936446817,967.4499789976012,936.1803945,931.2593005122592,936.1003936341936,943.6401,943.7924485550532,943.8941902488652,956.3897478182424,948.9449647,965.2479300365386,991.2080263302972,999.5948351402656,999.061898083818,1004.7801880589952,1011.0589806822766,995.5555555555557
14,AL,1362.8169326913944,1399.5940938350077,1357.1869667765436,1358.0717473990462,1374.5865567570854,1363.6991533481787,1400.048904574406,1339.2250237070805,1306.1445900995243,1319.2963605432456,1339.5398229977816,1271.1042811309762,1247.8669405038322,1233.271369054925,1177.3466778494576,1186.0732244052267,1132.959444,1131.1388721004078,1137.7830287530082,1136.6901612895238,1128.2249407723634,1126.4078334208004,1125.2662953750023,1144.4328185173424,1167.6850682636757,1163.3534458276365,1151.2274236245228,1152.4307562919284,1152.3401942245744,1154.6952340880878,1179.69075510551,1179.1037323334244,1192.0755501702952,1193.840919504813,1210.5992908398994,1231.0976904746642,1240.3836001671448,1259.613272003422,1266.7938506216235,1295.081721748406,1304.5871258425864,1295.5582877798054,1298.773799325695,1288.637441534153,1256.8611400997904,1251.3605528088638,1232.151074423236,1213.394046057705,1207.9050347073576,1201.459981282047,1214.5613097063977,1226.0312894474666,1224.6917441539754,1218.192119643528,1209.6672539927297,1216.0035341065336,1209.6965056409736,1234.929249795809,1258.4232786977002,1251.0566915978472,1280.2464800615408,1280.0520641414655,1306.425521859081,1324.8245343314316,1329.5846189546055,1308.6431793083243,1329.5300605393518,1326.1996768052056,1345.4584054863597,1350.121623825272,1333.6263372642763,1339.7676625391375,1353.523051192522,1356.6035553647423,1364.7862961105682,1390.5223581932837,1394.8769599505786,1412.003592157071,1431.7036158800518,1438.2301064545768,1417.031134388984,1389.55369,1380.1049504118537,1386.4980808408395,1392.549955382741,1402.5960889293387,1410.3803047624117,1400.0016622941716,1412.9369078685556,1401.3296172221724,1422.1545131415855,1408.131666793436,1357.5631458925466,1312.3069474500228,1293.585844245765,1271.7323081020477,1274.1254772420027,1330.5853322458156,1329.6614080675135,1327.738913016102,1272.3541578309332,1264.912803697255,1289.8162398050288,1311.2681426011393,1358.2044352973826,1349.3520907771128,1380.0389330758874,1349.0011373132409,1340.1512542781925,1314.6275289577934,1334.861111111111
15,AL,1086.7550913003777,1103.5543441292036,1111.4739787519577,1111.504014571741,1121.2811548162106,1123.806423025629,1130.8770933558314,1140.8595103890657,1138.903132502485,1149.7641262830111,1157.6055487755525,1163.3162197226277,1180.0147373968834,1174.252625,1198.153197042949,1194.691759024641,1179.4852881670663,1192.6531181414236,1185.5682343998053,1190.0954980992055,1184.9326613686635,1186.64830468404,1198.7243249268506,1182.405197409495,1173.480437994041,1166.9051495066306,1174.759719412809,1184.366049109915,1176.7436114031618,1183.454256800058,1182.7946466574197,1183.233690718909,1192.7519671325151,1180.5386049122162,1182.1061274436684,1180.754988086358,1189.8933663287742,1204.697113380916,1216.0067007309651,1236.3643333135085,1245.345246772784,1244.718342894815,1250.3421787980742,1244.6440999123538,1239.878249847034,1234.0478047188394,1210.129061845901,1204.2719252495951,1192.4682337810725,1185.0152297645232,1178.2216082385758,1192.3007483421134,1194.3024023856678,1193.1285584474526,1192.5173587832796,1190.7217907465083,1199.5819503706246,1209.0817861396,1233.4408550662104,1248.2704537078366,1258.6661458969782,1260.5462168345994,1288.8402184076756,1327.2573076708738,1366.244373527384,1331.23013,1303.7103779384247,1297.3517976285725,1277.3896725586362,1284.8588470395634,1277.8185376487472,1283.050019580559,1284.3281245268574,1311.2574425904745,1343.405235230223,1360.1300089952845,1373.139660314559,1380.1290722395202,1358.7387250343638,1359.521523603708,1365.7798340096108,1340.1575578403513,1372.515710598524,1397.2277413129434,1384.042328959973,1370.2430817718298,1376.323565152633,1400.0016622941716,1393.7101097531174,1401.6807229207752,1406.7312117240251,1409.8222074492496,1372.5448986220813,1340.4131152341065,1313.3946413918889,1296.6594142564202,1288.186843483608,1293.3819463864006,1276.403053066146,1267.7784008546146,1250.0087115482677,1248.688088244245,1234.540267976692,1219.6212077515795,1149.235214075013,956.1268655406972,922.9553324348052,927.6505362037492,890.5174269265208,840.5634120783743,850.0
16,AL,1190.1558570053803,1187.6980557316476,1200.957392866643,1211.2748443429268,1242.9843862029606,1244.4319808202338,1258.919746074154,1278.8773702242077,1295.2540239703828,1266.1966607308166,1294.1776670569209,1272.961620381901,1268.639654807933,1244.6052442733546,1223.514998,1216.772948,1183.4505851867475,1176.0468065653752,1171.06077056379,1162.7428243196218,1180.3435709943035,1160.2121450939103,1178.5195564442968,1184.737239926278,1208.4032726952205,1242.9254375368682,1220.233166122778,1225.9628839815634,1231.9445355099392,1240.495210523203,1233.9119752075176,1211.0187046275903,1209.2053194918833,1187.9826220164098,1182.1061274436684,1194.1010862057065,1170.5732594256338,1166.508719653056,1174.7907888849722,1174.8641906212388,1178.31580828014,1185.8683997331816,1167.9967777079553,1163.1500287328176,1168.287534592937,1158.885554069641,1172.2873288312428,1205.7764672006942,1219.5410007006087,1243.7980646847118,1246.0492366852268,1257.6362918237216,1282.7000585344424,1287.0782875299085,1293.3978066974594,1304.5504145395034,1306.5436653416923,1333.6576443442484,1334.4793503534129,1341.888086,1362.2932731670371,1359.1144721252915,1364.3848317267498,1340.759719482028,1321.1170329939405,1337.999347,1348.9807790272469,1358.2915297058437,1368.2147319234975,1376.8652393909572,1369.3331175464866,1392.1560400977214,1438.3730048419511,1447.337255582167,1450.3730968040766,1456.7315341860156,1503.8113123481326,1522.0272465162027,1523.5621121550591,1499.2772840002135,1516.555566521626,1535.7646263006054,1569.2541165674625,1562.3086595335462,1579.8949436661703,1602.211655091381,1627.4394760967568,1627.2819617467926,1610.4120192937455,1611.268713212463,1621.321391830529,1647.8281303962244,1639.2907044111528,1641.1773129869816,1622.798659336201,1630.348698699759,1632.899427,1656.035321,1663.806953778004,1680.6380737679428,1675.3370771550572,1700.5898841450078,1714.720852068597,1745.800612803651,1772.7738960807842,1790.1885645264392,1774.672257421244,1757.855186086648,1746.5271188427846,1771.0838176035893,1761.760606060606
17,AL,1140.204399502321,1141.1920043166158,1147.412213493587,1148.4342816567232,1162.3750338611053,1166.5028711808966,1192.827598872231,1207.7176845091549,1237.4458059501394,1220.7739025718408,1235.8174106140514,1224.691784359003,1216.5063056526378,1233.271369054925,1234.352297320675,1243.4761624701844,1251.2022755542234,1244.5193929230504,1262.578633801265,1251.900030686954,1251.5289585100277,1271.0253239571396,1267.8926601139349,1282.729174148595,1287.195973023441,1291.2848848847489,1273.3405903209791,1279.9791927934616,1291.3017389041183,1278.2623717679216,1299.1543269561964,1306.0037455148197,1309.6326897566646,1312.872619,1313.6312493630626,1311.056327088458,1307.4671253839936,1328.5865930386522,1356.7117126204637,1365.713170984002,1367.894557823534,1361.7798324560922,1341.8081951325394,1347.2995848465926,1322.5385330810466,1288.8178746960746,1273.1779350036898,1265.8011072906104,1261.347379130495,1247.6941975342138,1234.5861178424404,1243.0029489306935,1256.5663988788754,1250.222119026899,1257.9081648730305,1262.73101385954,1277.125108585297,1269.209297401745,1265.9702254005138,1284.386832090547,1288.0372441974312,1287.502988922458,1271.6552965291578,1265.9299982189568,1240.7649833011662,1208.5337273284886,1186.294148631894,1154.6748458028935,1091.349210943379,1045.618021013206,1026.619674831776,1025.4345089068088,1036.3250183413586,1045.478008361673,1057.2616599074463,1044.4105836136278,1036.0137390357388,987.7143912906756,978.6315377382411,995.937461316386,1007.3796613762024,1006.5957423522786,965.0554560266432,909.4826510480304,915.2238155226346,898.7655537305867,898.4878662,884.5038302476393,884.7001962955771,895.2989801,883.3348004810671,913.2217724240976,925.0027023704652,903.6689643708062,905.3650280410144,923.0223349,908.7081731,898.4058506426959,872.5848314272688,884.4843812436056,914.8513575,940.7391155953352,950.1206394090196,949.4513626741294,937.4763228760712,950.734232182956,939.4815756857122,960.2643661982112,954.9635366650684,948.2861952228563,944.8611111
18,AL,1186.9834715588645,1225.040492774633,1233.4344872803997,1224.737593,1216.2169403995558,1204.5311371902055,1209.1091667402357,1194.2033398607082,1189.5815738888837,1191.0984473860656,1198.738013,1185.141318489082,1212.4633059599469,1189.737290120348,1188.6569417989915,1200.7593828618908,1200.3820887535476,1214.192329782256,1228.4740801329233,1223.0387117889068,1235.3199994387603,1216.023841612613,1211.0078611230422,1208.5394591124784,1236.703142269054,1246.6750330306977,1257.326069616363,1253.077710607081,1256.603322076718,1270.572552887497,1269.1950226099948,1275.4147018127223,1285.694306711652,1281.8357576987146,1269.136825722982,1258.0051165134762,1266.3501068119133,1269.9015284317195,1264.7334105806042,1265.5861306510812,1246.1879906357192,1240.551327437037,1237.591111298652,1246.3859831504883,1266.206731,1259.060230564724,1261.318441235224,1261.4443968522226,1269.7616681488123,1266.9278944078153,1258.9006056209091,1275.767291870103,1267.6205672885717,1280.5633400744964,1279.8820425028755,1311.2547559560142,1307.9005768581223,1315.984802623502,1291.6677951151792,1295.5377345600389,1289.2515319267277,1314.386988870524,1317.681287939054,1326.4967275289605,1335.4711820213124,1343.5299919308063,1349.1901840108576,1363.658243645951,1366.7371194288585,1371.977992359549,1359.7317648868045,1363.6328946061317,1366.7609417895003,1361.6094138266524,1370.7103706040175,1366.6398117816932,1381.2869416992933,1402.9981749691694,1427.544317401302,1448.0840922490836,1457.5687857460537,1469.5934206821346,1476.7880718535307,1469.4648889739765,1465.897650055442,1452.7576057487463,1458.1605836994595,1464.7504880374065,1490.622949331569,1507.828716033224,1526.6460936696014,1553.179699354305,1564.5130649073812,1580.8702449438742,1564.6348876083532,1548.679702497494,1531.1446398777437,1533.4715354192813,1549.5988349300037,1565.9413469481108,1581.0985780865583,1594.9591016999664,1610.9352438823812,1617.347146987458,1616.6350751994885,1613.139253494792,1630.734579,1644.0023639119877,1646.28584452654,1639.115130022224,1632.7727272727273
19,AL,1125.625248,1141.828483483846,1148.5862256098326,1150.0744465796367,1156.5133043010555,1143.955061131211,1146.5519961188306,1128.7581153993249,1119.3426166120214,1105.7002515798915,1090.397208611878,1094.747054246171,1064.3458234475183,1037.1666310050978,1026.720470927038,1034.8497281403668,1011.447557011474,1018.4878141292852,1020.6360921727554,1009.8668250610356,1006.7175678163354,1019.5306806902494,1007.047877407666,1011.4711549436088,1022.6157435151922,998.3788881,1009.0045808399572,1021.3145282179592,1026.7605901731124,1045.8907240184114,1053.608254617899,1043.3185969175477,1047.444591706008,1050.030626595756,1053.068387045823,1042.2989424107195,1026.4547895073842,1034.185358992354,1038.890738098224,1045.9150975829857,1041.6399813109665,1057.2690191451006,1054.6515164783957,1047.6286683964822,1082.400455149339,1125.6724350076713,1142.988608874541,1177.9919725445054,1197.319161160084,1231.7920027570726,1236.5037625496518,1219.3543446508545,1203.3578606032177,1169.1275391066529,1180.3722877950845,1182.9281868212768,1202.939031740541,1235.373112457809,1251.6095017697494,1271.399827,1317.8157011184328,1316.795377196485,1329.9830973127912,1293.578136,1281.9135858169886,1206.9212911186198,1189.2206439343656,1202.9341458092204,1188.0262457815747,1164.327649717599,1174.4615614646016,1149.063274882859,1154.356640009756,1163.0508296525131,1162.8363818440723,1165.9775279942016,1143.6512668878074,1143.2870372881591,1143.9432119836013,1158.2095981000696,1163.0870271076103,1174.663305234553,1179.075218,1171.0053583595588,1168.682641597144,1167.888592494107,1169.556168301697,1163.998556967125,1174.1611034474238,1193.6100484623717,1188.7535780290882,1204.1601224599867,1205.1856905044274,1198.735461574627,1191.2691926218818,1180.841100951495,1201.125565849878,1221.080088631597,1253.090047679868,1254.5806163767725,1244.737799,1252.500221422488,1277.7515494807528,1304.4304610796075,1341.2506618441914,1340.7996840643557,1335.8696777598016,1313.813363334192,1347.4891254148104,1372.071582,1356.9444444444443
20,AL,1140.204399502321,1141.828483483846,1144.6927692900758,1160.3909015533898,1166.2314205318344,1184.0568794912776,1186.7942863446156,1191.841863295563,1211.8986478053562,1223.3180584437398,1221.8128652803134,1220.8193950601333,1224.6600974754642,1242.5035501722075,1246.9637981769963,1259.5264529621738,1280.511971145691,1283.8548563199522,1256.8607095689842,1280.434041124627,1280.3311823806869,1304.9746105826391,1294.795162572154,1290.915865337173,1291.5403517902716,1304.0379730417685,1306.1606773120748,1316.9810764541369,1327.4012100779396,1334.2907486418746,1330.0347274696628,1306.1564843191784,1280.5612802648625,1254.2356370629373,1156.638975449887,1123.878345048175,1108.8024206322384,1100.664765097779,1092.3125932082503,1104.0469897715464,1100.2785463463242,1101.4320386424702,1110.2518372933616,1119.523225511201,1114.6962377989223,1104.034559159213,1101.927795962364,1098.466821,1079.2945545910843,1075.631654424748,1087.4809761007034,1064.9716159536588,1077.1871377377522,1097.9244292782278,1133.2709259085675,1132.823348794825,1150.594879660111,1146.3942523193475,1170.3644924529726,1174.7072552714658,1192.4249316440544,1181.194060514277,1195.6780692929135,1222.8462540111695,1240.7649833011662,1247.1292408587472,1266.7890743010234,1297.3517976285725,1315.08279633566,1336.566547340154,1352.159849,1363.6328946061317,1370.9682097761795,1379.9293523364572,1356.8051262280214,1371.0348558154776,1393.5997348750243,1429.9793103754037,1443.134133771439,1454.6929411770827,1457.1744624804842,1466.2767803737208,1474.0029271040369,1474.1617592713765,1460.9438235638345,1474.0559081039949,1501.0602282390469,1531.810303759554,1523.3202585875204,1525.7258002108788,1533.332804749239,1532.8581679264091,1540.040692324889,1543.9471950752777,1517.0860260125282,1514.3840491271176,1505.4287091322403,1508.46301439355,1497.4252435464357,1506.1087702172358,1497.1305456680338,1493.503185628023,1497.749209503759,1485.9532690090027,1506.8732281574507,1510.1059851107188,1537.7301246057334,1555.8925680512723,1556.1571255603135,1570.5872702032873,1568.8333333333333
21,AL,1125.625248,1121.721704,1130.2505047828818,1133.959481389914,1150.6534159666742,1163.5408131812487,1175.2929571749214,1186.406650148038,1199.0998809687756,1177.0859009980588,1171.8341150616714,1171.6887648970358,1174.4249418254626,1173.7111829753292,1175.9420446119295,1159.103793,1108.9770775336538,1109.9394771635525,1121.7243520412026,1113.2861441415862,1111.0390851894228,1110.139799131776,1115.2676636656454,1105.6562914979943,1107.7765625038428,1116.7490054082782,1112.942388832615,1106.344185744904,1120.2116719692044,1113.2828795940325,1122.8649371903284,1128.423101360078,1125.4596144935313,1129.6855417828203,1126.1269982718077,1132.0284243081542,1135.335286307409,1136.8856608335775,1138.9831437699963,1138.409215362299,1149.6607110711989,1165.0244409095974,1166.2660619347928,1164.2507252867968,1165.9368156853648,1164.3611886989524,1240.1602610797534,1299.6813579676268,1306.3537728480344,1336.2012445728517,1345.112018567697,1356.5988431238022,1363.6261355583158,1372.9355113384745,1375.661533356711,1391.8180088122083,1394.3444546771182,1401.8863680871389,1402.083575557523,1406.006335174676,1420.6348827887623,1429.3586850269069,1448.2729409995654,1405.8915474644527,1394.1744261321044,1358.5232622734748,1309.6885832305725,1300.2001368716872,1275.7893275016313,1276.959118686988,1263.7656347553525,1254.2039218331252,1266.312271872603,1264.2966312719525,1243.0265061487646,1244.782716713143,1163.3200776619492,1157.0868778220215,1153.814302653822,1164.578194339659,1172.8175715934767,1185.4676572211615,1177.0599115198302,1178.0453773599363,1161.6383982295667,1175.963536545034,1168.7404072494849,1204.370949585655,1212.7261028231885,1237.5419411682042,1241.422878540884,1237.0638887417656,1230.7621686014134,1210.7597416714343,1202.7970623711426,1203.738696155543,1175.6660072911752,1182.917791496971,1168.0495468164572,1183.5293074202734,1204.856830501423,1227.8657417670545,1232.1215618017543,1228.1629309238735,1295.7367038583302,1287.1460099579624,1297.027717309596,1255.0673244268503,1277.9750134186238,1278.8629992268882,1292.9166666666667
